,source,device,OS,test,price,booked,state,date_month,date_month_day
866,Adwords,mobile,other,1,299,1,NY,April,Wed
965,Google,mobile,android,0,199,1,NY,May,Tue
1007,Facebook,desktop,windows,0,199,1,NJ,June,Fri
1032,Unknown,mobile,other,1,299,1,NJ,June,Tue
1055,Adwords,mobile,android,0,199,1,PA,June,Mon
1112,Adwords,desktop,mac,0,199,1,NY,May,Tue
1257,Adwords,mobile,iOS,1,299,1,NY,,
1493,Facebook,mobile,android,1,299,1,NY,May,Wed
1564,Facebook,desktop,windows,0,199,1,NY,June,Thu
1572,Adwords,mobile,android,1,299,1,PA,May,Tue
1598,Google,mobile,other,0,199,1,NY,April,Sun
1609,Facebook,mobile,iOS,0,199,1,NJ,June,Sun
1621,Google,mobile,iOS,0,199,1,PA,April,Sun
1675,Facebook,mobile,iOS,0,199,1,NJ,April,Sat
1692,Adwords,mobile,android,0,199,1,PA,,
1762,Google,mobile,iOS,0,199,1,NY,June,Fri
1769,Facebook,desktop,windows,1,299,1,NJ,April,Tue
1782,Adwords,mobile,iOS,1,299,1,PA,April,Sat
1788,Google,desktop,windows,0,199,1,NJ,May,Thu
1929,Google,mobile,iOS,0,199,1,PA,May,Wed
1934,Google,mobile,other,0,199,1,PA,April,Sun
1977,Bing,desktop,windows,0,199,1,PA,May,Wed
2063,Facebook,mobile,iOS,0,199,1,PA,June,Sun
2144,Google,desktop,windows,1,299,1,NY,April,Mon
2150,Unknown,desktop,mac,0,199,1,NY,May,Fri
2202,Bing,mobile,iOS,0,199,1,NJ,May,Wed
2310,Adwords,mobile,iOS,0,199,1,PA,June,Sun
2341,Facebook,desktop,windows,0,199,1,PA,April,Mon
2381,Unknown,desktop,mac,1,299,1,NY,May,Thu
2443,Facebook,desktop,windows,0,199,1,NY,June,Wed
2448,Adwords,mobile,iOS,1,299,1,NY,May,Wed
2482,Facebook,desktop,mac,1,299,1,NY,April,Tue
2533,Adwords,mobile,android,1,299,1,PA,April,Sat
2557,Other,mobile,iOS,0,199,1,NJ,May,Mon
2577,Google,mobile,android,0,199,1,NY,May,Sat
2598,Google,mobile,android,1,299,1,PA,May,Thu
2846,Adwords,desktop,mac,1,299,1,NJ,April,Thu
2867,Adwords,desktop,mac,0,199,1,NJ,April,Wed
2907,Unknown,mobile,iOS,0,199,1,NJ,June,Sat
3027,Facebook,mobile,iOS,0,199,1,NY,May,Tue
3028,Facebook,mobile,android,0,199,1,NJ,April,Sun
3135,Facebook,mobile,android,0,199,1,PA,April,Wed
3153,Google,desktop,mac,1,299,1,PA,May,Sun
3156,Google,desktop,mac,0,199,1,NY,June,Tue
3241,Unknown,mobile,iOS,0,199,1,PA,June,Sat
3278,Google,mobile,other,1,299,1,PA,May,Mon
3302,Unknown,mobile,iOS,0,199,1,NJ,June,Tue
3318,Google,mobile,iOS,0,199,1,NY,June,Tue
3428,Unknown,mobile,android,0,199,1,PA,May,Sun
3431,Facebook,mobile,iOS,0,199,1,NY,April,Sat
3434,Adwords,mobile,iOS,0,199,1,NJ,April,Mon
3456,Adwords,desktop,mac,0,199,1,PA,,
3461,Unknown,mobile,iOS,1,299,1,PA,April,Mon
3524,Adwords,mobile,iOS,0,199,1,PA,June,Wed
3536,Bing,mobile,android,0,199,1,NJ,June,Thu
3556,Bing,desktop,windows,1,299,1,NJ,May,Mon
3583,Unknown,desktop,mac,0,199,1,PA,April,Mon
3692,Unknown,mobile,iOS,1,299,1,NY,April,Mon
3722,Google,desktop,windows,0,199,1,NJ,May,Tue
3807,Google,desktop,mac,0,199,1,NJ,April,Tue
3811,Unknown,mobile,android,0,199,1,PA,June,Thu
3846,Adwords,mobile,android,0,199,1,NY,May,Wed
3856,Unknown,desktop,windows,0,199,1,NY,May,Wed
3896,Facebook,mobile,android,1,299,1,NY,April,Wed
3936,Adwords,mobile,iOS,0,199,1,NJ,May,Wed
4034,Adwords,desktop,windows,1,299,1,PA,May,Wed
4093,Facebook,desktop,windows,0,199,1,PA,April,Mon
4117,Adwords,desktop,windows,0,199,1,NY,May,Wed
4202,Google,mobile,android,0,199,1,NJ,June,Sat
4236,Facebook,mobile,android,0,199,1,NJ,June,Sun
4305,Adwords,desktop,windows,0,199,1,NJ,June,Fri
4330,Google,mobile,iOS,1,299,1,PA,April,Fri
4392,Unknown,mobile,android,1,299,1,PA,April,Sat
4446,Unknown,mobile,iOS,0,199,1,NY,May,Tue
4544,Unknown,desktop,windows,0,199,1,NJ,April,Thu
4573,Other,desktop,windows,0,199,1,NY,May,Sun
4593,Google,mobile,iOS,0,199,1,NY,May,Tue
4612,Adwords,desktop,windows,0,199,1,NY,April,Tue
4652,Google,desktop,windows,0,199,1,NJ,May,Mon
4696,Google,mobile,iOS,0,199,1,NY,June,Fri
4697,Google,mobile,iOS,0,199,1,NJ,June,Sun
4747,Facebook,desktop,windows,0,199,1,NY,April,Thu
4770,Adwords,desktop,mac,1,299,1,NY,April,Wed
4845,Facebook,desktop,windows,0,199,1,NY,June,Sun
4966,Google,mobile,iOS,0,199,1,NY,May,Tue
5153,Unknown,mobile,other,0,199,1,PA,May,Wed
5175,Adwords,desktop,windows,1,299,1,NY,April,Tue
5176,Adwords,desktop,windows,0,199,1,PA,June,Mon
5225,Unknown,desktop,windows,0,199,1,NJ,May,Thu
5276,Adwords,mobile,iOS,0,199,1,PA,June,Wed
5320,Facebook,mobile,android,0,199,1,NY,May,Fri
5356,Unknown,mobile,iOS,0,199,1,PA,April,Thu
5375,Google,mobile,iOS,0,199,1,NJ,May,Wed
5391,Facebook,desktop,windows,0,199,1,PA,,
5630,Bing,mobile,iOS,0,199,1,NY,June,Sat
5631,Google,mobile,iOS,1,299,1,NJ,April,Thu
5655,Facebook,desktop,windows,0,199,1,NJ,June,Mon
5662,Unknown,desktop,windows,0,199,1,PA,June,Wed
5777,Facebook,mobile,android,0,199,1,NY,May,Wed
5833,Unknown,mobile,iOS,1,299,1,PA,April,Wed
6001,Google,mobile,other,0,199,1,NY,June,Mon
6139,Google,mobile,android,1,299,1,NJ,May,Wed
6144,Google,desktop,mac,0,199,1,PA,May,Sat
6175,Bing,mobile,iOS,1,299,1,NY,May,Fri
6178,Unknown,mobile,iOS,1,299,1,PA,May,Sun
6256,Facebook,mobile,android,1,299,1,NJ,June,Mon
6262,Facebook,desktop,windows,1,299,1,NY,June,Sat
6274,Facebook,mobile,iOS,0,199,1,NY,June,Mon
6362,Facebook,desktop,windows,0,199,1,PA,May,Mon
6372,Unknown,mobile,iOS,0,199,1,PA,June,Fri
6413,Google,mobile,iOS,1,299,1,NJ,June,Wed
6416,Unknown,mobile,iOS,1,299,1,NY,April,Wed
6520,Adwords,mobile,iOS,0,199,1,NY,April,Mon
6650,Adwords,desktop,windows,0,199,1,NY,June,Mon
6747,Unknown,desktop,windows,0,199,1,PA,April,Mon
6790,Unknown,mobile,iOS,1,299,1,NJ,May,Tue
6896,Facebook,mobile,android,0,199,1,NY,June,Tue
6917,Facebook,desktop,windows,0,199,1,NJ,June,Fri
6920,Bing,desktop,windows,0,199,1,NY,June,Thu
6969,Bing,desktop,mac,0,199,1,NJ,May,Mon
7042,Adwords,desktop,mac,0,199,1,NY,June,Tue
7124,Adwords,mobile,iOS,0,199,1,PA,April,Sun
7149,Google,mobile,iOS,0,199,1,NY,June,Mon
7160,Google,mobile,android,0,199,1,PA,April,Wed
7170,Facebook,mobile,iOS,0,199,1,NJ,April,Mon
7174,Unknown,mobile,android,0,199,1,PA,June,Fri
7204,Google,mobile,iOS,0,199,1,NY,April,Wed
7249,Adwords,desktop,windows,1,299,1,PA,May,Wed
7262,Unknown,mobile,android,0,199,1,NY,April,Sun
7266,Adwords,mobile,android,1,299,1,NJ,June,Fri
7275,Adwords,desktop,windows,0,199,1,NY,April,Tue
7324,Unknown,mobile,android,0,199,1,NJ,,
7467,Facebook,mobile,iOS,0,199,1,PA,May,Sat
7477,Facebook,desktop,mac,0,199,1,NY,June,Sun
7871,Unknown,mobile,android,1,299,1,NY,May,Tue
7919,Adwords,desktop,mac,0,199,1,NY,May,Wed
7929,Google,mobile,android,0,199,1,PA,April,Fri
8023,Facebook,mobile,other,0,199,1,NJ,June,Tue
8059,Bing,desktop,mac,0,199,1,PA,May,Thu
8065,Unknown,mobile,other,0,199,1,NJ,May,Thu
8073,Unknown,desktop,windows,0,199,1,NY,May,Wed
8082,Unknown,desktop,windows,0,199,1,NY,May,Sun
8177,Unknown,mobile,iOS,0,199,1,NY,May,Mon
8225,Facebook,desktop,windows,0,199,1,NY,April,Mon
8230,Unknown,desktop,mac,1,299,1,NJ,,
8259,Facebook,mobile,iOS,1,299,1,NY,May,Wed
8274,Unknown,mobile,android,0,199,1,NY,May,Wed
8330,Adwords,desktop,mac,0,199,1,PA,May,Wed
8494,Adwords,mobile,iOS,0,199,1,PA,April,Thu
8571,Facebook,mobile,android,0,199,1,PA,April,Sat
8788,Unknown,mobile,iOS,0,199,1,PA,June,Sun
8799,Facebook,desktop,windows,0,199,1,NJ,June,Thu
8830,Unknown,mobile,iOS,0,199,1,NY,May,Tue
8839,Other,desktop,windows,0,199,1,NY,April,Tue
8856,Adwords,desktop,windows,0,199,1,PA,June,Tue
8865,Facebook,mobile,iOS,0,199,1,PA,June,Thu
8965,Google,mobile,android,0,199,1,PA,June,Thu
9012,Adwords,mobile,iOS,0,199,1,NY,May,Thu
9020,Unknown,mobile,android,1,299,1,NJ,April,Tue
9031,Unknown,mobile,other,0,199,1,PA,April,Wed
9038,Facebook,mobile,iOS,0,199,1,NJ,April,Mon
9049,Other,mobile,iOS,0,199,1,NY,May,Fri
9068,Facebook,desktop,mac,0,199,1,NY,June,Mon
9077,Facebook,mobile,iOS,1,299,1,NY,May,Tue
9152,Google,mobile,android,0,199,1,NY,May,Thu
9167,Unknown,mobile,iOS,0,199,1,PA,June,Mon
9342,Facebook,mobile,android,0,199,1,NJ,June,Wed
9368,Adwords,desktop,windows,0,199,1,NY,June,Sun
9426,Facebook,desktop,windows,0,199,1,NY,May,Thu
9439,Google,mobile,android,0,199,1,NY,April,Tue
9528,Google,mobile,iOS,0,199,1,PA,April,Mon
9555,Google,mobile,iOS,1,299,1,NJ,June,Mon
9700,Facebook,mobile,android,0,199,1,NY,June,Mon
9715,Google,mobile,iOS,0,199,1,NY,June,Fri
9736,Bing,mobile,iOS,0,199,1,NY,June,Tue
9854,Unknown,mobile,iOS,0,199,1,NY,May,Fri
9948,Adwords,mobile,android,0,199,1,NY,June,Wed
9963,Google,mobile,iOS,0,199,1,NJ,May,Tue
9975,Google,mobile,android,0,199,1,NY,April,Thu
10060,Google,mobile,android,0,199,1,PA,May,Fri
10064,Adwords,mobile,iOS,1,299,1,NY,April,Tue
10074,Adwords,desktop,windows,1,299,1,NY,June,Sat
10103,Adwords,desktop,windows,0,199,1,NY,May,Tue
10105,Unknown,desktop,mac,1,299,1,NJ,June,Fri
10282,Google,desktop,windows,1,299,1,NY,June,Sun
10314,Unknown,desktop,mac,0,199,1,NY,June,Fri
10333,Unknown,mobile,iOS,0,199,1,NY,May,Wed
10399,Google,mobile,iOS,0,199,1,NY,June,Wed
10557,Facebook,desktop,windows,0,199,1,PA,June,Mon
10559,Google,desktop,windows,1,299,1,NY,June,Mon
10669,Google,desktop,windows,1,299,1,NJ,June,Wed
10900,Google,desktop,mac,1,299,1,PA,June,Sat
10968,Unknown,mobile,iOS,0,199,1,NY,June,Fri
10986,Adwords,desktop,windows,1,299,1,PA,April,Tue
11047,Facebook,mobile,iOS,1,299,1,PA,June,Wed
11082,Facebook,mobile,iOS,0,199,1,NY,April,Sun
11084,Adwords,desktop,mac,0,199,1,NY,April,Fri
11116,Google,mobile,iOS,0,199,1,PA,June,Wed
11162,Facebook,desktop,windows,1,299,1,NJ,April,Tue
11172,Adwords,desktop,windows,0,199,1,NY,May,Fri
11183,Google,mobile,android,0,199,1,NY,May,Thu
11234,Unknown,mobile,android,0,199,1,NJ,April,Mon
11268,Unknown,mobile,iOS,0,199,1,NY,May,Tue
11357,Google,desktop,mac,0,199,1,PA,,
11381,Unknown,mobile,iOS,0,199,1,PA,May,Fri
11382,Adwords,mobile,android,0,199,1,PA,April,Mon
11462,Adwords,mobile,iOS,0,199,1,NJ,April,Tue
11477,Google,mobile,other,0,199,1,PA,April,Tue
11484,Unknown,mobile,iOS,1,299,1,NJ,May,Mon
11536,Facebook,mobile,iOS,0,199,1,NJ,April,Sun
11596,Adwords,desktop,mac,1,299,1,NJ,June,Wed
11612,Facebook,desktop,mac,0,199,1,NY,April,Wed
11619,Unknown,mobile,iOS,0,199,1,NY,April,Sun
11664,Google,mobile,iOS,0,199,1,PA,April,Sun
11665,Google,mobile,iOS,1,299,1,NY,June,Sat
11669,Google,desktop,mac,0,199,1,NJ,June,Sat
12003,Bing,mobile,android,1,299,1,PA,April,Thu
12093,Adwords,mobile,iOS,1,299,1,NJ,April,Wed
12097,Facebook,desktop,windows,0,199,1,NJ,June,Thu
12116,Google,mobile,iOS,0,199,1,NY,June,Fri
12142,Unknown,desktop,windows,1,299,1,NJ,June,Sun
12143,Facebook,mobile,android,0,199,1,NJ,April,Tue
12273,Google,desktop,windows,0,199,1,NY,April,Sun
12312,Unknown,desktop,windows,1,299,1,NY,April,Tue
12331,Unknown,mobile,other,0,199,1,NY,April,Sat
12341,Adwords,mobile,iOS,0,199,1,PA,June,Tue
12402,Unknown,mobile,iOS,1,299,1,PA,April,Sun
12443,Facebook,desktop,windows,0,199,1,NJ,May,Mon
12557,Unknown,mobile,iOS,0,199,1,PA,May,Tue
12614,Google,desktop,windows,0,199,1,NY,April,Mon
12661,Unknown,desktop,mac,0,199,1,PA,May,Tue
12664,Google,desktop,windows,0,199,1,NY,May,Wed
12688,Facebook,mobile,android,0,199,1,NY,April,Sun
12716,Facebook,desktop,windows,0,199,1,NY,May,Wed
12739,Facebook,mobile,iOS,1,299,1,PA,April,Thu
12841,Unknown,desktop,windows,0,199,1,PA,June,Sun
12869,Unknown,mobile,android,1,299,1,NY,April,Mon
12894,Google,mobile,iOS,0,199,1,NJ,April,Mon
13014,Facebook,desktop,windows,0,199,1,NJ,April,Wed
13042,Facebook,mobile,android,0,199,1,NY,May,Tue
13068,Adwords,mobile,iOS,0,199,1,NY,June,Wed
13277,Google,mobile,android,1,299,1,PA,April,Sun
13293,Adwords,mobile,iOS,0,199,1,NJ,May,Thu
13359,Google,desktop,windows,0,199,1,PA,April,Tue
13435,Google,mobile,iOS,0,199,1,NJ,April,Mon
13524,Adwords,desktop,mac,1,299,1,PA,June,Sat
13608,Google,mobile,iOS,0,199,1,NY,June,Mon
13685,Adwords,mobile,iOS,0,199,1,PA,June,Sat
13764,Adwords,mobile,iOS,0,199,1,PA,April,Mon
13849,Google,mobile,android,1,299,1,PA,June,Sat
13852,Bing,desktop,windows,0,199,1,NY,June,Thu
13888,Unknown,desktop,windows,1,299,1,PA,May,Tue
14014,Facebook,desktop,mac,0,199,1,PA,June,Tue
14019,Google,desktop,windows,0,199,1,NY,April,Mon
14089,Facebook,mobile,iOS,0,199,1,PA,May,Wed
14112,Unknown,desktop,windows,0,199,1,PA,June,Sat
14188,Other,mobile,iOS,0,199,1,PA,May,Tue
14199,Adwords,desktop,windows,1,299,1,NJ,June,Tue
14309,Unknown,mobile,iOS,0,199,1,NJ,April,Wed
14331,Google,mobile,android,0,199,1,PA,April,Tue
14370,Facebook,desktop,windows,1,299,1,NY,April,Wed
14474,Google,mobile,iOS,1,299,1,NY,April,Mon
14514,Unknown,desktop,windows,0,199,1,NY,June,Sun
14518,Adwords,mobile,iOS,0,199,1,NY,May,Wed
14540,Adwords,desktop,mac,0,199,1,PA,June,Fri
14589,Unknown,mobile,android,0,199,1,NJ,May,Mon
14671,Google,mobile,iOS,0,199,1,NY,April,Mon
14712,Adwords,mobile,iOS,0,199,1,PA,June,Tue
14713,Adwords,mobile,android,0,199,1,NJ,May,Fri
14731,Google,desktop,mac,1,299,1,NY,April,Thu
14894,Unknown,desktop,windows,0,199,1,PA,June,Mon
14913,Facebook,mobile,iOS,0,199,1,PA,April,Mon
15015,Adwords,mobile,iOS,1,299,1,PA,,
15025,Facebook,mobile,android,1,299,1,NY,April,Thu
15174,Google,desktop,windows,0,199,1,NY,April,Tue
15203,Unknown,desktop,linux,0,199,1,PA,May,Thu
15256,Facebook,desktop,mac,0,199,1,NY,April,Sun
15309,Google,mobile,iOS,0,199,1,NJ,April,Thu
15315,Unknown,mobile,iOS,0,199,1,NY,April,Tue
15527,Google,mobile,android,0,199,1,PA,June,Wed
15638,Google,mobile,android,1,299,1,NY,May,Mon
15694,Adwords,mobile,other,1,299,1,NY,April,Sat
15702,Adwords,mobile,android,0,199,1,NJ,May,Mon
15704,Google,desktop,windows,0,199,1,PA,May,Wed
15763,Unknown,mobile,iOS,0,199,1,PA,April,Mon
15773,Unknown,mobile,iOS,0,199,1,PA,June,Mon
15786,Adwords,mobile,android,1,299,1,PA,April,Tue
15789,Unknown,desktop,linux,0,199,1,NJ,June,Thu
15806,Google,mobile,iOS,1,299,1,NY,June,Thu
15824,Unknown,desktop,windows,0,199,1,NY,April,Thu
15836,Facebook,desktop,mac,0,199,1,NY,April,Wed
15914,Adwords,mobile,iOS,1,299,1,NY,April,Sat
15938,Facebook,mobile,android,0,199,1,PA,June,Wed
15996,Google,mobile,other,1,299,1,PA,June,Fri
16028,Facebook,desktop,mac,0,199,1,NJ,June,Wed
16082,Other,mobile,iOS,0,199,1,NY,May,Tue
16098,Facebook,desktop,windows,0,199,1,NJ,May,Wed
16109,Google,desktop,windows,0,199,1,NJ,April,Thu
16158,Adwords,desktop,windows,0,199,1,PA,April,Mon
16241,Google,mobile,other,1,299,1,PA,May,Tue
16253,Google,mobile,iOS,0,199,1,NJ,May,Mon
16269,Google,mobile,iOS,0,199,1,PA,April,Thu
16317,Facebook,mobile,android,0,199,1,NJ,June,Sat
16327,Facebook,desktop,windows,0,199,1,NY,June,Thu
16374,Facebook,desktop,mac,1,299,1,NJ,April,Wed
16378,Adwords,mobile,iOS,0,199,1,NJ,April,Fri
16427,Unknown,mobile,iOS,0,199,1,PA,,
16443,Unknown,mobile,iOS,0,199,1,NY,,
16473,Facebook,mobile,iOS,0,199,1,PA,June,Wed
16511,Facebook,desktop,windows,0,199,1,NY,June,Wed
16535,Unknown,mobile,iOS,1,299,1,NY,April,Thu
16538,Google,desktop,windows,0,199,1,PA,April,Wed
16562,Adwords,mobile,iOS,0,199,1,NJ,June,Fri
16572,Unknown,desktop,windows,0,199,1,NY,May,Sun
16605,Adwords,desktop,windows,0,199,1,NY,May,Tue
16676,Adwords,mobile,android,0,199,1,NY,April,Mon
16697,Unknown,desktop,windows,0,199,1,NY,June,Fri
16721,Facebook,mobile,iOS,1,299,1,NY,April,Wed
16725,Google,mobile,iOS,1,299,1,PA,April,Fri
16785,Unknown,desktop,windows,0,199,1,NJ,June,Fri
16794,Adwords,desktop,windows,0,199,1,NY,May,Sat
16811,Unknown,mobile,android,0,199,1,NJ,June,Sat
16826,Unknown,mobile,iOS,1,299,1,NY,May,Tue
16907,Google,mobile,iOS,0,199,1,NJ,June,Sun
16936,Adwords,mobile,android,0,199,1,NY,May,Wed
17088,Facebook,mobile,iOS,0,199,1,PA,June,Tue
17103,Facebook,mobile,iOS,0,199,1,PA,June,Wed
17125,Facebook,desktop,windows,1,299,1,PA,May,Thu
17128,Facebook,mobile,android,0,199,1,NY,April,Wed
17159,Facebook,mobile,android,0,199,1,PA,June,Sun
17241,Unknown,desktop,mac,0,199,1,PA,May,Sat
17263,Facebook,mobile,iOS,1,299,1,NJ,April,Mon
17294,Facebook,mobile,iOS,1,299,1,NJ,May,Fri
17300,Facebook,mobile,android,1,299,1,PA,May,Wed
17346,Facebook,desktop,windows,1,299,1,PA,June,Fri
17441,Google,desktop,windows,1,299,1,PA,June,Thu
17496,Adwords,desktop,mac,1,299,1,NY,May,Thu
17497,Google,mobile,iOS,0,199,1,NY,,
17547,Google,mobile,iOS,0,199,1,NJ,June,Wed
17554,Facebook,mobile,android,0,199,1,PA,June,Wed
17581,Facebook,mobile,iOS,1,299,1,PA,April,Sun
17639,Unknown,desktop,mac,0,199,1,NY,May,Tue
17650,Facebook,mobile,iOS,0,199,1,PA,June,Wed
17656,Google,mobile,other,0,199,1,NY,April,Thu
17710,Google,mobile,iOS,0,199,1,NJ,June,Sun
17792,Google,desktop,mac,1,299,1,NY,April,Mon
17794,Adwords,desktop,windows,0,199,1,NY,June,Thu
18081,Other,mobile,iOS,1,299,1,NY,June,Mon
18128,Unknown,desktop,linux,0,199,1,PA,April,Sun
18132,Unknown,mobile,iOS,1,299,1,NY,April,Wed
18274,Google,desktop,linux,0,199,1,NY,April,Thu
18298,Facebook,mobile,iOS,1,299,1,NJ,June,Tue
18453,Unknown,mobile,iOS,0,199,1,PA,May,Mon
18471,Adwords,mobile,iOS,1,299,1,NY,May,Sat
18497,Unknown,mobile,android,0,199,1,NY,June,Tue
18519,Adwords,desktop,windows,1,299,1,NY,April,Fri
18540,Google,desktop,windows,1,299,1,NY,April,Wed
18589,Adwords,mobile,iOS,1,299,1,NY,June,Sat
18642,Unknown,desktop,windows,0,199,1,NY,May,Thu
18645,Adwords,mobile,android,0,199,1,NY,June,Tue
18747,Google,mobile,iOS,1,299,1,PA,May,Tue
18761,Google,desktop,windows,0,199,1,NY,May,Tue
18783,Adwords,mobile,android,0,199,1,NY,April,Fri
18784,Unknown,mobile,android,1,299,1,PA,June,Fri
18789,Facebook,mobile,iOS,1,299,1,NJ,May,Thu
18835,Unknown,mobile,android,0,199,1,PA,April,Thu
18903,Bing,desktop,windows,0,199,1,NJ,June,Fri
18983,Other,desktop,mac,0,199,1,NY,June,Thu
19069,Google,desktop,windows,1,299,1,NY,May,Mon
19087,Adwords,mobile,iOS,1,299,1,NY,April,Tue
19105,Bing,mobile,iOS,1,299,1,NY,April,Wed
19169,Bing,desktop,windows,0,199,1,NY,June,Wed
19421,Adwords,mobile,android,0,199,1,PA,May,Wed
19427,Unknown,desktop,windows,0,199,1,NY,May,Sun
19537,Google,mobile,android,0,199,1,NJ,May,Fri
19577,Bing,mobile,other,0,199,1,PA,June,Mon
19578,Unknown,mobile,android,0,199,1,NJ,June,Wed
19615,Adwords,mobile,iOS,0,199,1,NY,April,Tue
19674,Unknown,mobile,iOS,0,199,1,NY,April,Wed
19738,Adwords,mobile,iOS,1,299,1,NJ,April,Fri
19744,Unknown,mobile,android,1,299,1,NY,May,Tue
19877,Bing,mobile,iOS,0,199,1,NY,April,Tue
20012,Facebook,desktop,windows,0,199,1,PA,June,Wed
20072,Google,desktop,windows,1,299,1,NY,May,Wed
20099,Other,mobile,iOS,1,299,1,PA,May,Mon
20139,Google,mobile,iOS,1,299,1,NJ,June,Wed
20172,Adwords,mobile,iOS,1,299,1,NJ,May,Fri
20211,Adwords,mobile,iOS,0,199,1,NJ,April,Thu
20236,Adwords,desktop,mac,0,199,1,NJ,April,Sat
20241,Adwords,mobile,iOS,0,199,1,PA,April,Sun
20279,Adwords,mobile,android,1,299,1,PA,April,Fri
20395,Unknown,mobile,android,1,299,1,NY,April,Thu
20417,Facebook,mobile,iOS,0,199,1,PA,May,Fri
20439,Facebook,desktop,windows,0,199,1,NY,May,Sun
20443,Adwords,mobile,iOS,0,199,1,NY,April,Sun
20475,Adwords,mobile,iOS,0,199,1,PA,June,Mon
20509,Google,desktop,mac,1,299,1,PA,April,Sun
20608,Facebook,mobile,iOS,0,199,1,NY,June,Fri
20760,Facebook,desktop,windows,0,199,1,NY,April,Fri
20779,Other,desktop,windows,0,199,1,PA,April,Wed
20872,Bing,desktop,windows,0,199,1,PA,May,Mon
20921,Unknown,desktop,windows,0,199,1,PA,May,Fri
20963,Facebook,desktop,windows,1,299,1,PA,May,Sun
21003,Adwords,desktop,mac,0,199,1,NJ,April,Wed
21027,Google,desktop,windows,0,199,1,NY,May,Fri
21040,Facebook,mobile,android,1,299,1,NY,April,Thu
21056,Facebook,desktop,windows,0,199,1,NJ,,
21100,Adwords,mobile,iOS,1,299,1,NY,April,Sat
21219,Google,mobile,iOS,0,199,1,NJ,April,Tue
21275,Google,desktop,windows,1,299,1,NJ,April,Tue
21373,Google,desktop,windows,0,199,1,PA,May,Sat
21391,Bing,desktop,windows,0,199,1,PA,June,Mon
21413,Google,mobile,iOS,0,199,1,NJ,April,Mon
21451,Facebook,mobile,iOS,1,299,1,PA,May,Thu
21588,Facebook,mobile,android,0,199,1,NJ,April,Mon
21608,Unknown,mobile,iOS,0,199,1,NY,,
21644,Unknown,mobile,iOS,0,199,1,NY,May,Sun
21781,Unknown,mobile,iOS,0,199,1,PA,June,Thu
21789,Adwords,mobile,iOS,1,299,1,NJ,June,Thu
21865,Facebook,desktop,mac,1,299,1,PA,April,Mon
21884,Facebook,desktop,mac,1,299,1,NY,April,Mon
21903,Adwords,desktop,windows,0,199,1,PA,June,Fri
21973,Facebook,desktop,windows,0,199,1,NY,June,Tue
22079,Unknown,mobile,other,0,199,1,NY,,
22189,Facebook,mobile,iOS,0,199,1,NY,June,Fri
22200,Adwords,desktop,windows,1,299,1,PA,April,Sat
22213,Google,desktop,windows,1,299,1,NJ,May,Fri
22221,Adwords,mobile,iOS,0,199,1,NJ,May,Fri
22247,Unknown,mobile,android,0,199,1,NY,April,Tue
22350,Adwords,mobile,iOS,0,199,1,NJ,June,Sat
22367,Bing,mobile,iOS,1,299,1,PA,June,Wed
22422,Google,desktop,windows,0,199,1,PA,June,Wed
22566,Adwords,mobile,iOS,1,299,1,PA,June,Sun
22567,Adwords,desktop,windows,0,199,1,NY,June,Mon
22599,Facebook,desktop,windows,1,299,1,NY,May,Mon
22610,Facebook,desktop,windows,1,299,1,PA,April,Wed
22655,Adwords,mobile,iOS,1,299,1,NJ,June,Thu
22693,Unknown,mobile,android,0,199,1,PA,April,Tue
22716,Adwords,desktop,mac,0,199,1,NY,May,Mon
22825,Google,mobile,iOS,1,299,1,NJ,June,Sun
22854,Facebook,mobile,iOS,1,299,1,NY,June,Thu
22956,Unknown,mobile,iOS,0,199,1,NJ,May,Wed
22995,Facebook,mobile,android,1,299,1,PA,April,Tue
23020,Facebook,mobile,iOS,0,199,1,NJ,May,Mon
23033,Unknown,mobile,android,1,299,1,NY,June,Wed
23077,Other,mobile,iOS,0,199,1,NJ,April,Tue
23182,Google,mobile,iOS,0,199,1,NY,May,Thu
23213,Google,desktop,windows,0,199,1,PA,June,Wed
23272,Facebook,desktop,windows,0,199,1,NY,April,Mon
23450,Unknown,desktop,windows,1,299,1,NY,June,Sat
